date,mean_sentiment,polarity,sentiment_volatility,minimum_sentiment,Q1_sentiment,median_sentiment,Q3_sentiment,maximum_sentiment,IQR
2024-09-29,-0.3468421339057386,negative,0.7116681376960737,-0.850067500025034,-0.5984548169653863,-0.3468421339057386,-0.09522945084609097,0.1563832322135567,0.5032253661192954
2024-09-30,0.2755974857136607,positive,0.32877700386070835,0.0588598167523741,0.0688865846022963,0.1555173071101308,0.2469108160585165,0.8478129040449858,0.1780242314562202
2024-10-02,-0.6416057788301259,negative,0.4636522321100105,-0.9676621146500112,-0.9628748681861907,-0.8088046503253281,-0.4875355609692633,0.0188482999801635,0.4753393072169274
2024-10-03,-0.015469116345047962,negative,0.5910843756756662,-0.6574191078543663,-0.5018601417541504,0.0691816676408052,0.1924998071044683,0.8202521931380033,0.6943599488586187
2024-10-04,0.22534525939928635,positive,0.5868369657639994,-0.7576066851615906,-0.056523411069065305,0.1420533768832683,0.7414583275094628,0.8231002911925316,0.7979817385785282
2024-10-05,0.1625655391253531,positive,0.0,0.1625655391253531,0.1625655391253531,0.1625655391253531,0.1625655391253531,0.1625655391253531,0.0
2024-10-06,-0.0099270418286323,negative,0.0,-0.0099270418286323,-0.0099270418286323,-0.0099270418286323,-0.0099270418286323,-0.0099270418286323,0.0
2024-10-07,-0.18913353851530704,negative,0.5111199383148234,-0.9551149709150196,-0.6765955416485667,0.04152190079912535,0.11590530350804328,0.7687768340110779,0.79250084515661
2024-10-10,0.0273082796484231,positive,0.0,0.0273082796484231,0.0273082796484231,0.0273082796484231,0.0273082796484231,0.0273082796484231,0.0
2024-10-11,-0.35092429554259236,negative,0.5034934011890779,-0.9605956207960844,-0.9072031050454825,-0.33100923523306847,0.08876105677336447,0.5139707624912262,0.995964161818847
2024-10-12,0.1425136476755142,positive,0.0,0.1425136476755142,0.1425136476755142,0.1425136476755142,0.1425136476755142,0.1425136476755142,0.0
2024-10-13,-0.415246200049296,negative,0.46022605078445566,-0.819475986994803,-0.7997289781924337,-0.46268902160227293,-0.07820624345913524,0.0838692300021648,0.7215227347332984
2024-10-14,-0.21500408501985172,negative,0.5349434600985887,-0.9629541197791696,-0.5699393479153514,-0.0579965086653828,0.10769218229688703,0.779167115688324,0.6776315302122384
2024-10-16,0.0397020592354238,positive,0.7870445931705106,-0.951361857354641,-0.635057884734124,0.2460480304434895,0.5853819199837744,0.9277447918429972,1.2204398047178984
2024-10-17,-0.03063125095584178,negative,0.3753489843816616,-0.8754871115088463,-0.036102308891713605,0.0677941832691431,0.1392525401897728,0.4171994403004646,0.1753548490814864
2024-10-18,0.00998517470434307,positive,0.5458981738168176,-0.9496926860883832,-0.12027277052402499,0.09926201123744247,0.22638745140284297,0.6946466863155365,0.34666022192686796
2024-10-19,-0.346389097860083,negative,0.46682544391859926,-0.959671319462359,-0.5519225413445383,-0.28086508810520167,-0.07533164462074632,0.1358451042324304,0.476590896723792
2024-10-20,0.0681754751130938,positive,0.012133230798049122,0.0595959853380918,0.0638857302255928,0.0681754751130938,0.0724652200005948,0.0767549648880958,0.008579489775002003
2024-10-21,-0.25342341089113196,negative,0.46585187363455566,-0.9613397009670734,-0.7138050943613052,0.0470960205420851,0.0870711365714669,0.1532692182809114,0.8008762309327722
2024-10-24,0.2074687082786113,positive,0.6815251610188335,-0.7215941622853279,-0.09151463559828701,0.3946466972120106,0.6936300410889089,0.7621756009757519,0.7851446766871959
2024-10-25,0.267393397002974,positive,0.46213081605172324,-0.7649359870702028,0.0772780179977417,0.2010264433920383,0.5369799993932247,0.9333742577582598,0.459701981395483
2024-10-27,0.10436599701642986,positive,0.06271549652466213,0.0512069724500179,0.06978174578398465,0.0883565191179514,0.13094550929963583,0.1735344994813203,0.061163763515651184
2024-10-28,0.2714617994746992,positive,0.372790534128288,-0.583214096724987,0.0698521258309483,0.1717630485072732,0.3522756239399314,0.9279618933796884,0.2824234981089831
2024-10-29,0.16351548372767866,positive,0.34576005409815264,-0.0891350209712982,-0.051332422532141174,0.0389813734218478,0.25382927968166763,0.6652342090383172,0.3051617022138088
2024-10-30,0.22435356231613288,positive,0.28061903997777765,0.0675526820123195,0.0708412742242217,0.1169395130127668,0.1903518568724393,0.936903852969408,0.1195105826482176
2024-10-31,-0.09731615968048576,negative,0.41410603648855066,-0.8375693671405315,0.0713108973577618,0.0731571158394217,0.1021670904010534,0.1043534651398658,0.030856193043291597
2024-11-01,-0.18789982733627164,negative,0.4163675273192332,-0.8574756421148777,-0.41702186362817883,0.04751599114388225,0.0912526913452893,0.1010809196159243,0.5082745549734682
2024-11-02,-0.0186665076762437,negative,0.0,-0.0186665076762437,-0.0186665076762437,-0.0186665076762437,-0.0186665076762437,-0.0186665076762437,0.0
2024-11-03,0.1069825896993279,positive,0.14347401376417404,0.009361682459712,0.02461743820458645,0.0398731939494609,0.15579304331913585,0.2717128926888108,0.1311756051145494
2024-11-04,-0.2174530316144228,negative,0.7291749578306843,-0.9665161352604628,-0.8180052954703569,-0.2414166331291198,0.108024900779128,0.8306480050086975,0.9260301962494849
2024-11-05,0.9120927648618816,positive,0.0,0.9120927648618816,0.9120927648618816,0.9120927648618816,0.9120927648618816,0.9120927648618816,0.0
2024-11-06,0.6107474314048886,positive,0.49550194834530353,0.0386721193790435,0.4635585062205791,0.8884448930621147,0.8967850874178112,0.9051252817735076,0.43322658119723206
2024-11-07,0.9028075262904167,positive,0.036323739821863696,0.8771227635443211,0.8899651449173689,0.9028075262904167,0.9156499076634645,0.9284922890365124,0.025684762746095657
