date,daily_returns,overnight_returns,intraday_returns
2024-09-24,,-2.0768861280796025,0.08845002156208093
2024-09-25,-1.9885058430359037,0.9918814712692292,0.09025477392323733
2024-09-26,0.4959450353384076,0.44862480939351634,-0.4910656467687513
2024-09-27,0.8523939834234273,-0.8007131176207993,0.40196585547696007
2024-09-30,2.0017827940519872,0.08722397513076796,2.8251169940321397
2024-10-01,-4.186659306779861,-0.500676861360061,-4.270158679765745
2024-10-02,-2.184795435767517,-0.6049286279719679,-1.6925929958949038
2024-10-03,-1.3494602664838595,1.3207489114168025,-0.7490629346450728
2024-10-04,0.9433907943081188,-0.2336412988402814,-0.3724391313358555
2024-10-07,-2.3364486397796425,0.0,-2.1077318730636563
2024-10-08,-0.9090934809834361,-1.0139985212751834,-0.9090934809834361
2024-10-09,-1.0139985212751834,-0.1463448129049305,0.0
2024-10-10,1.9999992556688273,-1.1956002000207633,2.14948973530531
2024-10-11,-0.3825916991384348,-0.38406108496911173,0.8228464547410663
2024-10-14,2.400384070241701,0.5625918408936892,2.795180355209892
2024-10-15,-0.2812914493998453,-0.6582101268642337,-0.8391622320441994
2024-10-16,1.833565497202816,-0.7386881280667446,2.50828541266388
2024-10-17,-1.1542013008364327,0.0,-0.41860536087391376
2024-10-18,-0.8874382784294421,-0.5654992260496594,-0.8874382784294421
2024-10-21,-2.4505116269621263,-0.38647304713768094,-1.8957327549697922
2024-10-22,1.111108858740284,-0.955569804220191,1.5033921111804682
2024-10-23,-1.8633510939414344,0.43816086284214073,-0.9165394640837876
2024-10-24,0.43816086284214073,0.09694841772807106,0.0
2024-10-25,-0.2908360076741445,1.3125933970315362,-0.3874088386629837
2024-10-28,10.500728631296985,-0.1319787941092221,9.069094893522545
2024-10-29,-0.21997025106683665,3.1746001043491345,-0.08810774049102799
2024-10-30,2.6455042918707594,-1.932992910939213,-0.5128159565854995
2024-10-31,-4.72508740990174,0.9918814712692292,-2.8471293066248626
2024-11-01,1.0369681653370266,-0.9370775810018883,0.0446438796970261
2024-11-04,-0.3569831514983135,-0.04478382855351848,0.5855817851304623
2024-11-05,2.955664351397691,1.3919082123099003,3.0017924975568544
2024-11-06,0.47847155914177986,-0.1298731002168041,-0.9008969939252043
2024-11-07,1.5151531415146247,-0.04264489789543857,1.6471654665885849
2024-11-08,6.098073992761344,1.527335534297225,6.143338711177537
2024-11-11,9.565921014451927,-4.402057053792907,7.917656301971188
2024-11-12,-1.5407192691398452,-2.1609535037581895,2.9930955588271857
2024-11-13,-1.4158012889526561,2.6832993816614747,0.761610258368739
2024-11-14,3.4391601898986934,2.594077686161067,0.7361088052184162
2024-11-15,-2.84983800777755,0.22564673034253246,-5.30626700557878
2024-11-18,-0.5641204124463894,-2.080185829424297,-0.7879890712142568
2024-11-19,4.273824273607851,-1.1244086665716413,6.488993220476824
2024-11-20,3.19187913622081,2.249558427014642,4.36537242870898
2024-11-21,-2.214414942778875,0.21567026096533937,-4.365762980756438
2024-11-22,0.2875626332984549,0.5376330486780434,0.07173765554420175
2024-11-25,6.344087748976501,-0.9100116517336887,5.7754042185249155
2024-11-26,2.224468640764976,1.5496185774373838,3.1632663851791865
2024-11-27,1.8463549863206197,0.38847795922460904,0.29220829486125144
2024-11-29,-5.9566208771260065,-0.30981120465254364,-6.3205449124628
2024-12-02,-6.127362568140937,-2.640268458441275,-5.835630801573821
2024-12-03,0.6233959422085267,-1.3483995336449284,3.352170706486257
2024-12-04,-1.494168511050975,-0.11099032883240545,-0.14776139131748023
2024-12-05,5.91934307612354,1.7114973553274737,6.037033928765201
2024-12-06,1.5019221717792908,-0.20646753972828336,-0.2060486660775629
2024-12-09,-3.888503721725578,-0.17902307147455998,-3.6896541200835076
2024-12-10,-3.580379481108298,3.0449301356547664,-3.407456542996179
2024-12-11,7.575191181065932,-0.2416282239673495,4.396393921998154
2024-12-12,-0.7594039301653477,-0.17391038977581097,-0.5190298287550799
2024-12-13,-2.6434790569803024,-1.0360807808149741,-2.473870985878579
2024-12-16,5.1804243472543865,0.6793439265038614,6.281587448351833
2024-12-17,6.18206406864279,-0.5118357205393886,5.465589988504438
2024-12-18,-8.669228957066544,2.136604646769036,-8.199360492382969
2024-12-19,1.5761848510150278,-1.5862037395608874,-0.5486963245862619
2024-12-20,2.82758515456627,0.0,4.484929005732741
2024-12-23,3.621730163510062,0.3236258339943676,3.621730163510062
2024-12-24,0.7766982979968695,4.752728231357328,0.4516109343497998
2024-12-26,5.940919476810702,-1.8187397947602824,1.1342819089438017
2024-12-27,-2.3946677033453767,-1.2422407341657227,-0.5865965739094925
2024-12-30,-0.5900696798272542,0.15621072908389433,0.6603744953173285
2024-12-31,-2.093090297023237,1.5954052251614614,-2.245792856711959
2025-01-02,-2.1697520799776715,0.4566190161291006,-3.7060310914598826
2025-01-03,3.228962087557652,0.15798150082726448,2.759741566639251
2025-01-06,3.6966827500652943,-0.06093984750044079,3.5331195739091603
2025-01-07,1.675805125456109,-1.1986746298617512,1.7378039880567409
2025-01-08,-1.2286480687308532,-1.3956283290352367,-0.03033708177173633
2025-01-10,-1.9720804891886434,-2.197465062345094,-0.5846111591045644
2025-01-13,-3.992574623019729,0.7736936414457718,-1.835442774381002
2025-01-14,-10.122505643648994,3.6585383374008185,-10.812543324911362
2025-01-15,0.28694378089735295,-0.07152557607251753,-3.252597046592709
2025-01-16,-0.8583683082144633,-0.396820727733338,-0.7874059287685253
2025-01-17,-0.757572473573187,-0.3998568136545311,-0.3621889868130834
2025-01-21,-0.1454049988896644,-0.4004321286948609,0.2554733423312694
2025-01-22,0.6552614112672384,0.8318247573579907,1.059937871744765
2025-01-23,2.45931397669914,-0.1058972351793086,1.6140630433472136
2025-01-24,-1.9767012617383783,-3.060858363191321,-1.872787256484476
2025-01-27,-2.880810699394598,0.11123725402044649,0.18573267800461313
2025-01-28,1.8168327163269105,-0.18208025756569768,1.703700312861689
2025-01-29,0.18208720348231733,1.1995635076716304,0.3648317476337759
