date,mean_sentiment,polarity,sentiment_volatility,minimum_sentiment,Q1_sentiment,median_sentiment,Q3_sentiment,maximum_sentiment,IQR
2025-01-13,0.6575240828096867,positive,0.0,0.6575240828096867,0.6575240828096867,0.6575240828096867,0.6575240828096867,0.6575240828096867,0.0
2025-01-15,-0.1544060949236154,negative,0.0,-0.1544060949236154,-0.1544060949236154,-0.1544060949236154,-0.1544060949236154,-0.1544060949236154,0.0
2025-02-11,0.1634350651875138,positive,0.0,0.1634350651875138,0.1634350651875138,0.1634350651875138,0.1634350651875138,0.1634350651875138,0.0
2025-02-17,0.2233146633952856,positive,0.0,0.2233146633952856,0.2233146633952856,0.2233146633952856,0.2233146633952856,0.2233146633952856,0.0
2025-02-18,-0.07164128528287013,negative,0.2440291059909669,-0.3448037803173065,-0.16987724695354703,0.0050492864102125,0.06493996223434806,0.1248306380584836,0.2348172091878951
2025-02-26,0.8792560063302517,positive,0.0,0.8792560063302517,0.8792560063302517,0.8792560063302517,0.8792560063302517,0.8792560063302517,0.0
2025-03-04,-0.4109147489070892,negative,0.0,-0.4109147489070892,-0.4109147489070892,-0.4109147489070892,-0.4109147489070892,-0.4109147489070892,0.0
2025-03-11,0.7818428874015808,positive,0.0,0.7818428874015808,0.7818428874015808,0.7818428874015808,0.7818428874015808,0.7818428874015808,0.0
2025-03-12,0.0800278447568416,positive,0.0,0.0800278447568416,0.0800278447568416,0.0800278447568416,0.0800278447568416,0.0800278447568416,0.0
2025-03-13,0.0538894403725862,positive,0.0,0.0538894403725862,0.0538894403725862,0.0538894403725862,0.0538894403725862,0.0538894403725862,0.0
2025-03-14,0.0103630069643259,positive,0.0,0.0103630069643259,0.0103630069643259,0.0103630069643259,0.0103630069643259,0.0103630069643259,0.0
2025-03-17,0.8357932269573212,positive,0.0,0.8357932269573212,0.8357932269573212,0.8357932269573212,0.8357932269573212,0.8357932269573212,0.0
2025-03-20,-0.9608184136450292,negative,0.0,-0.9608184136450292,-0.9608184136450292,-0.9608184136450292,-0.9608184136450292,-0.9608184136450292,0.0
2025-03-22,0.0023541525006294,positive,0.0,0.0023541525006294,0.0023541525006294,0.0023541525006294,0.0023541525006294,0.0023541525006294,0.0
2025-03-23,0.0087566282600164,positive,0.0,0.0087566282600164,0.0087566282600164,0.0087566282600164,0.0087566282600164,0.0087566282600164,0.0
2025-03-24,-0.163278378918767,negative,0.4168091279484911,-0.9073494132608176,-0.0070976056158542,0.0051455833017826,0.0299829840660095,0.0629265569150447,0.0370805896818637
2025-03-25,-0.42082328038911015,negative,0.45466382075674827,-0.916292916983366,-0.6198597811162472,-0.3234266452491283,-0.1730884620919823,-0.0227502789348363,0.44677131902426487
2025-03-26,0.35590951786273056,positive,0.46217813607986696,-0.2079478316009044,0.041425347328186,0.2384230624884367,0.8422549292445183,0.9264055266976357,0.8008295819163322
2025-03-27,-0.498168314807117,negative,0.5396056406259543,-0.964288517832756,-0.8817395535297692,-0.7279669754207134,-0.1756697548553347,0.3557803407311439,0.7060697986744344
2025-03-28,-0.9606812270358204,negative,0.0,-0.9606812270358204,-0.9606812270358204,-0.9606812270358204,-0.9606812270358204,-0.9606812270358204,0.0
2025-03-29,-0.9098925050348045,negative,0.0,-0.9098925050348045,-0.9098925050348045,-0.9098925050348045,-0.9098925050348045,-0.9098925050348045,0.0
2025-03-31,0.03269021818414325,positive,0.025438660942139844,0.0147023685276508,0.023696293355897027,0.03269021818414325,0.04168414301238947,0.0506780678406357,0.017987849656492444
2025-04-01,0.9356972118839622,positive,0.0,0.9356972118839622,0.9356972118839622,0.9356972118839622,0.9356972118839622,0.9356972118839622,0.0
2025-04-02,-0.7365276888012886,negative,0.0,-0.7365276888012886,-0.7365276888012886,-0.7365276888012886,-0.7365276888012886,-0.7365276888012886,0.0
2025-04-03,0.5511902705766261,positive,0.5249427881268286,0.1799996653571725,0.3655949679668993,0.5511902705766261,0.7367855731863528,0.9223808757960796,0.3711906052194536
2025-04-04,-0.043059674091637135,negative,0.744460383203042,-0.5694726593792439,-0.3062661667354405,-0.043059674091637135,0.22014681855216622,0.4833533111959696,0.5264129852876067
2025-04-08,0.9353843573480844,positive,0.0,0.9353843573480844,0.9353843573480844,0.9353843573480844,0.9353843573480844,0.9353843573480844,0.0
2025-04-09,0.40963886119425297,positive,0.5487478609282885,0.0216155275702476,0.21562719438225025,0.40963886119425297,0.6036505280062556,0.7976621948182583,0.3880233336240054
2025-04-11,0.022448929026722898,positive,0.8847331634299684,-0.8751106020063162,-0.4132126607000828,0.0486852806061506,0.47122869454324245,0.8937721084803343,0.8844413552433252
2025-04-14,-0.4378602989017963,negative,0.0,-0.4378602989017963,-0.4378602989017963,-0.4378602989017963,-0.4378602989017963,-0.4378602989017963,0.0
2025-04-15,0.7193853706121445,positive,0.0,0.7193853706121445,0.7193853706121445,0.7193853706121445,0.7193853706121445,0.7193853706121445,0.0
2025-04-16,-0.0876372866332531,negative,0.18737326121760184,-0.2201301902532577,-0.1538837384432554,-0.0876372866332531,-0.0213908348232508,0.0448556169867515,0.1324929036200046
2025-04-21,0.4406892955303192,positive,0.0,0.4406892955303192,0.4406892955303192,0.4406892955303192,0.4406892955303192,0.4406892955303192,0.0
2025-04-23,0.0326248928904533,positive,0.0,0.0326248928904533,0.0326248928904533,0.0326248928904533,0.0326248928904533,0.0326248928904533,0.0
2025-04-24,-0.28434404109915096,negative,0.5512155552984378,-0.9204468326643108,-0.4529681415297091,0.0145105496048927,0.03370735468342895,0.0529041597619652,0.48667549621313805
2025-04-28,0.6831411719322205,positive,0.0,0.6831411719322205,0.6831411719322205,0.6831411719322205,0.6831411719322205,0.6831411719322205,0.0
2025-05-01,-0.9280474158003926,negative,0.0,-0.9280474158003926,-0.9280474158003926,-0.9280474158003926,-0.9280474158003926,-0.9280474158003926,0.0
2025-05-05,0.0248166155070066,positive,0.0,0.0248166155070066,0.0248166155070066,0.0248166155070066,0.0248166155070066,0.0248166155070066,0.0
2025-05-06,-0.9571974165737628,negative,0.0,-0.9571974165737628,-0.9571974165737628,-0.9571974165737628,-0.9571974165737628,-0.9571974165737628,0.0
2025-05-07,-0.3770546019077301,negative,0.0,-0.3770546019077301,-0.3770546019077301,-0.3770546019077301,-0.3770546019077301,-0.3770546019077301,0.0
2025-05-12,0.1540855504572391,positive,0.0,0.1540855504572391,0.1540855504572391,0.1540855504572391,0.1540855504572391,0.1540855504572391,0.0
2025-05-13,0.8495163843035698,positive,0.0,0.8495163843035698,0.8495163843035698,0.8495163843035698,0.8495163843035698,0.8495163843035698,0.0
2025-05-16,0.0235426556318998,positive,0.0,0.0235426556318998,0.0235426556318998,0.0235426556318998,0.0235426556318998,0.0235426556318998,0.0
2025-05-19,-0.8214560225605965,negative,0.0,-0.8214560225605965,-0.8214560225605965,-0.8214560225605965,-0.8214560225605965,-0.8214560225605965,0.0
2025-05-21,-0.6656446158885956,negative,0.0,-0.6656446158885956,-0.6656446158885956,-0.6656446158885956,-0.6656446158885956,-0.6656446158885956,0.0
2025-05-22,0.9165895897895098,positive,0.0,0.9165895897895098,0.9165895897895098,0.9165895897895098,0.9165895897895098,0.9165895897895098,0.0
2025-05-27,0.0685617364943027,positive,0.0,0.0685617364943027,0.0685617364943027,0.0685617364943027,0.0685617364943027,0.0685617364943027,0.0
2025-05-28,0.10626268049236387,positive,0.5398368411494906,-0.964841186068952,-0.050258968025445924,0.16190821863710875,0.36406896496191615,0.8689537681639194,0.4143279329873621
2025-05-29,-0.2526517063379288,negative,1.0053839424867,-0.9635655097663404,-0.6081086080521346,-0.2526517063379288,0.10280519537627697,0.4582620970904827,0.7109138034284116
2025-05-30,0.7811856642365456,positive,0.0,0.7811856642365456,0.7811856642365456,0.7811856642365456,0.7811856642365456,0.7811856642365456,0.0
2025-06-02,-0.4060636460781097,negative,0.0,-0.4060636460781097,-0.4060636460781097,-0.4060636460781097,-0.4060636460781097,-0.4060636460781097,0.0
2025-06-05,-0.9604296144098045,negative,0.0,-0.9604296144098045,-0.9604296144098045,-0.9604296144098045,-0.9604296144098045,-0.9604296144098045,0.0
2025-06-06,0.9179384242743254,positive,0.0,0.9179384242743254,0.9179384242743254,0.9179384242743254,0.9179384242743254,0.9179384242743254,0.0
2025-06-08,0.6860079243779182,positive,0.0,0.6860079243779182,0.6860079243779182,0.6860079243779182,0.6860079243779182,0.6860079243779182,0.0
2025-06-09,-0.003554631024599,negative,0.0,-0.003554631024599,-0.003554631024599,-0.003554631024599,-0.003554631024599,-0.003554631024599,0.0
2025-06-10,-0.5000201556831598,negative,0.6615863013574892,-0.9678323157131672,-0.7339262356981635,-0.5000201556831598,-0.2661140756681561,-0.0322079956531524,0.4678121600300074
2025-06-11,0.21158883993380836,positive,0.6984273550449542,-0.9668566472828388,-0.1103534065186977,0.0706788254901766,0.8423760894220322,0.9132543355226516,0.95272949594073
2025-06-12,-0.615349137224257,negative,0.4892043682794236,-0.965949864126742,-0.9479676885530351,-0.9015726335346699,-0.24073869921267027,0.0608937358483672,0.7072289893403649
2025-06-13,-0.6787491320865229,negative,0.5661494654948277,-0.9660867904312908,-0.9643574623623863,-0.959678927436471,-0.6740705971606076,0.1704481169581413,0.2902868652017787
2025-06-14,-0.6696698311716318,negative,0.0,-0.6696698311716318,-0.6696698311716318,-0.6696698311716318,-0.6696698311716318,-0.6696698311716318,0.0
2025-06-16,-0.8946235738694668,negative,0.0,-0.8946235738694668,-0.8946235738694668,-0.8946235738694668,-0.8946235738694668,-0.8946235738694668,0.0
2025-06-25,0.6925716027617455,positive,0.0,0.6925716027617455,0.6925716027617455,0.6925716027617455,0.6925716027617455,0.6925716027617455,0.0
2025-06-27,0.029061335138976553,positive,0.01195300297128242,0.0206092856824398,0.024835310410708175,0.029061335138976553,0.033287359867244924,0.0375133845955133,0.008452049456536749
2025-06-30,0.0783162182196974,positive,0.0,0.0783162182196974,0.0783162182196974,0.0783162182196974,0.0783162182196974,0.0783162182196974,0.0
2025-07-03,0.7160063683986664,positive,0.0,0.7160063683986664,0.7160063683986664,0.7160063683986664,0.7160063683986664,0.7160063683986664,0.0
2025-07-08,0.4811542057432234,positive,0.6391871565432106,0.0291806329041719,0.25516741932369763,0.4811542057432234,0.7071409921627491,0.9331277785822748,0.45197357283905143
2025-07-10,-0.4668431458994746,negative,0.5306669485279011,-0.842081343755126,-0.6544622448273003,-0.4668431458994746,-0.2792240469716489,-0.0916049480438232,0.37523819785565143
2025-07-15,-0.964222950860858,negative,0.0,-0.964222950860858,-0.964222950860858,-0.964222950860858,-0.964222950860858,-0.964222950860858,0.0
2025-07-16,-0.3488868065178395,negative,0.8372919319638088,-0.940941609442234,-0.6449142079800367,-0.3488868065178395,-0.05285940505564221,0.2431679964065551,0.5920548029243945
2025-07-21,0.0925796953961253,positive,0.0,0.0925796953961253,0.0925796953961253,0.0925796953961253,0.0925796953961253,0.0925796953961253,0.0
2025-07-22,0.2647192282602191,positive,0.030472452013336787,0.243171950802207,0.25394558953121305,0.2647192282602191,0.27549286698922515,0.2862665057182312,0.021547277458012104
2025-07-23,-0.908983254339546,negative,0.07816322914726949,-0.9642530037090182,-0.9366181290242821,-0.908983254339546,-0.8813483796548098,-0.8537135049700737,0.055269749369472265
2025-07-26,0.8264585454016924,positive,0.0,0.8264585454016924,0.8264585454016924,0.8264585454016924,0.8264585454016924,0.8264585454016924,0.0
2025-07-29,0.04360140425463518,positive,0.9072533317430683,-0.8790923357009888,-0.40188928134739405,0.0753137730062007,0.5049482742324471,0.9345827754586936,0.9068375555798411
2025-07-30,0.8474902734160423,positive,0.0,0.8474902734160423,0.8474902734160423,0.8474902734160423,0.8474902734160423,0.8474902734160423,0.0
2025-08-01,0.0280626881867647,positive,0.0,0.0280626881867647,0.0280626881867647,0.0280626881867647,0.0280626881867647,0.0280626881867647,0.0
2025-08-04,0.41711470484733576,positive,0.5779887938819381,0.0084149092435836,0.2127648070454597,0.41711470484733576,0.6214646026492119,0.825814500451088,0.4086997956037522
2025-08-11,-0.960723944939673,negative,0.0,-0.960723944939673,-0.960723944939673,-0.960723944939673,-0.960723944939673,-0.960723944939673,0.0
2025-08-12,0.409856477752328,positive,0.6180147155111767,-0.0271459184587001,0.19135527964681392,0.409856477752328,0.628357675857842,0.846858873963356,0.43700239621102804
2025-08-14,-0.2076465636491775,negative,0.0,-0.2076465636491775,-0.2076465636491775,-0.2076465636491775,-0.2076465636491775,-0.2076465636491775,0.0
2025-08-17,-0.039508756250143,negative,0.0,-0.039508756250143,-0.039508756250143,-0.039508756250143,-0.039508756250143,-0.039508756250143,0.0
2025-08-19,-0.4635840356349945,negative,0.0,-0.4635840356349945,-0.4635840356349945,-0.4635840356349945,-0.4635840356349945,-0.4635840356349945,0.0
2025-08-25,0.0126138664782047,positive,0.0,0.0126138664782047,0.0126138664782047,0.0126138664782047,0.0126138664782047,0.0126138664782047,0.0
2025-08-26,-0.0042896270751953,negative,0.0,-0.0042896270751953,-0.0042896270751953,-0.0042896270751953,-0.0042896270751953,-0.0042896270751953,0.0
2025-09-02,0.0162762720137834,positive,0.0,0.0162762720137834,0.0162762720137834,0.0162762720137834,0.0162762720137834,0.0162762720137834,0.0
2025-09-03,-0.0068124327808618,negative,0.0,-0.0068124327808618,-0.0068124327808618,-0.0068124327808618,-0.0068124327808618,-0.0068124327808618,0.0
2025-09-04,-0.7019975855946541,negative,0.0,-0.7019975855946541,-0.7019975855946541,-0.7019975855946541,-0.7019975855946541,-0.7019975855946541,0.0
2025-09-08,-0.0100225657224655,negative,0.0,-0.0100225657224655,-0.0100225657224655,-0.0100225657224655,-0.0100225657224655,-0.0100225657224655,0.0
2025-09-09,0.261910970788449,positive,0.3348220555143205,0.0251560248434543,0.14353349781595165,0.261910970788449,0.38028844376094634,0.4986659167334437,0.2367549459449947
2025-09-10,0.9197305254638195,positive,0.009745925068169974,0.9097944162786008,0.9149585757404566,0.9201227352023124,0.9246985800564288,0.9292744249105452,0.009740004315972217
2025-09-11,-0.0189718771725893,negative,0.0,-0.0189718771725893,-0.0189718771725893,-0.0189718771725893,-0.0189718771725893,-0.0189718771725893,0.0
2025-09-14,0.8056386336684227,positive,0.0,0.8056386336684227,0.8056386336684227,0.8056386336684227,0.8056386336684227,0.8056386336684227,0.0
2025-09-20,0.8867502883076668,positive,0.0,0.8867502883076668,0.8867502883076668,0.8867502883076668,0.8867502883076668,0.8867502883076668,0.0
