date,mean_sentiment,polarity,sentiment_volatility,minimum_sentiment,Q1_sentiment,median_sentiment,Q3_sentiment,maximum_sentiment,IQR
2024-09-29,0.08145864075049752,positive,0.022039223448911016,0.0530524216592311,0.06972822011448437,0.0856776032596826,0.09740802389569575,0.1014269348233938,0.027679803781211376
2024-09-30,0.14941110229119656,positive,0.18600976486214213,-0.1036311611533165,0.05003726226277647,0.13824230991303915,0.20902903890237212,0.5112183755263686,0.15899177663959566
2024-10-03,0.2511817541904747,positive,0.5839025384728065,-0.9011390842497348,-0.018634901149198378,0.07379548810422415,0.8142063501290977,0.9057242572307588,0.8328412512782961
2024-10-04,-0.008471980504691601,negative,0.6143622899769673,-0.7024459950625896,-0.4281383007764816,0.0695682791993022,0.1158053129911422,0.9028508011251688,0.5439436137676238
2024-10-05,0.061884283553808844,positive,0.03326594579118336,0.038361707702279,0.050122995628043926,0.061884283553808844,0.07364557147957378,0.0854068594053387,0.02352257585152985
2024-10-06,0.3289787644520402,positive,0.5930684547329663,-0.4732111692428589,0.0820608725771308,0.2059393003582954,0.9020084664225578,0.9280963521450758,0.819947593845427
2024-10-07,0.41632977909305025,positive,0.32719903193939126,0.0268870703876018,0.2180706113576889,0.3899485738947987,0.5664258506149054,0.9309997344389558,0.34835523925721645
2024-10-09,-0.0228604176081717,negative,1.1717445308382608,-0.8514089211821556,-0.43713466939516366,-0.0228604176081717,0.39141383417882025,0.8056880859658122,0.8285485035739839
2024-10-10,0.09849914861842984,positive,0.038283923553334175,0.064750493504107,0.06762792193330817,0.09296861616894594,0.12383984285406761,0.1433088686317205,0.05621192092075944
2024-10-11,0.35124758555321023,positive,0.3800784415821974,-0.1893682479858398,0.08928235364146522,0.3170569441281259,0.6284942709608003,0.9244661889970304,0.5392119173193352
2024-10-12,0.25533155072480435,positive,0.2795397353430449,0.0576671082526445,0.15649932948872441,0.25533155072480435,0.3541637719608843,0.4529959931969642,0.19766444247215986
2024-10-14,0.32754743109191103,positive,0.28010619373230966,-0.0556648075580596,0.08411223511211567,0.29739262047223747,0.5394477681256831,0.7866784380748868,0.4553355330135674
2024-10-17,0.25454287813045084,positive,0.6536706927381847,-0.9539547627791762,-0.002328720875084428,0.23097554221749306,0.8505207926500589,0.9249258749186992,0.8528495135251433
2024-10-18,0.516270166883866,positive,0.43035018421285537,0.0677420021966099,0.3115123393945396,0.5552826765924692,0.740534249227494,0.9257858218625188,0.4290219098329544
2024-10-20,0.5465964997808138,positive,0.381407637902643,0.1203812565654516,0.3920135023072362,0.6636457480490208,0.759704121388495,0.8557624947279692,0.3676906190812588
2024-10-21,0.5683926898054779,positive,0.4445182707851261,-0.6039406321942806,0.4655632860958576,0.7478270148858428,0.8429182865656912,0.9202610142529012,0.3773550004698336
2024-10-24,0.4442113366909325,positive,0.2460744643117431,0.0701086968183517,0.3859706940129399,0.4414923056028783,0.6158142406493425,0.70767074637115,0.22984354663640266
2024-10-25,0.25632147286087276,positive,0.3819690926009122,-0.1302499771118164,-0.0062795523554086,0.1902016317471861,0.3848264254629612,0.8431088365614414,0.3911059778183698
2024-10-27,0.3601148384623229,positive,0.1483471477872832,0.255217564292252,0.30766620137728745,0.3601148384623229,0.41256347554735834,0.4650121126323938,0.10489727417007089
2024-10-28,0.4408076299975316,positive,0.4239020859480731,-0.0577259287238121,0.09418208943679925,0.48512713285163045,0.804793416056782,0.8571015242487192,0.7106113266199827
2024-11-01,0.1508184131234884,positive,0.4398976113608148,-0.8702466525137424,0.0375713557004928,0.0900123156607151,0.1071687377989292,0.9002721374854445,0.0695973820984364
2024-11-02,0.1493777260184288,positive,0.0,0.1493777260184288,0.1493777260184288,0.1493777260184288,0.1493777260184288,0.1493777260184288,0.0
2024-11-03,0.0868269503116607,positive,0.0,0.0868269503116607,0.0868269503116607,0.0868269503116607,0.0868269503116607,0.0868269503116607,0.0
2024-11-04,0.3601486779749393,positive,0.8052977498043634,-0.9474990926682948,0.1064966265112161,0.8152847588062286,0.8933830708265305,0.9330780263990164,0.7868864443153144
2024-11-05,0.09671496879309414,positive,0.09024610565660472,0.0329013355076313,0.06480815215036273,0.09671496879309414,0.12862178543582556,0.160528602078557,0.06381363328546283
2024-11-06,0.0504375163000077,positive,0.7462313473420069,-0.9013444054871798,-0.16531183989718556,0.0900499387644231,0.3057992949616164,0.9229945931583644,0.47111113485880196
2024-11-07,0.2391598112881183,positive,0.6225003624121642,-0.3794496655464172,-0.2378830909729004,0.005203042179346,0.880372267216444,0.9275565035641192,1.1182553581893444
2024-11-08,0.033603637944906964,positive,0.1006219071495636,-0.0732323229312896,-0.0222628638148307,0.02136825770139695,0.07723475946113462,0.1649103593081236,0.09949762327596531
2024-11-09,-0.07213672436773773,negative,0.06142862315120487,-0.1184747591614723,-0.10697561781853435,-0.0954764764755964,-0.048967706970870446,-0.0024589374661445,0.0580079108476639
2024-11-10,0.06721091410145161,positive,0.03407606617147941,0.043115496635437,0.055163205368444296,0.06721091410145161,0.0792586228344589,0.0913063315674662,0.02409541746601461
2024-11-11,0.3372697806917131,positive,0.6761404431446666,-0.3677935898303985,-0.17811763659119603,0.3939055083319545,0.9092929256148636,0.929061695933342,1.0874105622060597
2024-11-14,0.4934568218886852,positive,0.3436561444123607,0.0244477801024913,0.21968557266518468,0.6216853335499763,0.7427042163908482,0.8832850614562631,0.5230186437256634
2024-11-15,0.3250684477388859,positive,0.44343620870290745,-0.016372624784708,0.0020665563642978,0.0196569170802831,0.7780161425471306,0.8419752474874258,0.7759495861828328
