date,daily_returns,overnight_returns,intraday_returns
2024-09-24,,0.9514252583800342,3.733270021317381
2024-09-25,2.184159091488813,2.6637520823701077,1.22111582868063
2024-09-26,0.4291135315720007,-0.05642814954839315,-2.1766577837571965
2024-09-27,-2.1283402784998517,-2.5453110583287475,-2.073081930723597
2024-09-30,0.03294655755305964,0.2717354678197337,2.6455962703087144
2024-10-01,-3.656127345365101,-0.4786335274729159,-3.9172183415987716
2024-10-02,1.5811920766174214,1.7416929140328774,2.069732035541283
2024-10-03,3.3655888894432717,1.7012635770787377,1.596096869336061
2024-10-04,1.6849800830298856,0.05603689323077088,-0.01601110298546926
2024-10-07,2.2414382954910606,1.9887157237496789,2.1841774570706907
2024-10-08,4.047911422020345,0.9180591408232575,2.0190426790433147
2024-10-09,-0.1805989996993107,-0.5578451787406458,-1.0886635651498833
2024-10-10,1.6283547608302973,-0.5934321746201676,2.198463964804942
2024-10-11,-0.007415898055063153,1.2388757371200931,0.5895146461494472
2024-10-14,2.425823913595093,-0.14486878498026767,1.172423308568793
2024-10-15,-4.686035085485097,1.8084956947744146,-4.547754577304852
2024-10-16,3.1306881668500264,2.6672608953909327,1.2987054401035536
2024-10-17,0.8915433610181545,1.2707162466092603,-1.7295849902746352
2024-10-18,0.7814165037020482,0.09420952186827147,-0.48316014840430466
2024-10-21,4.137689234214936,-0.5566602896600048,4.039673954828782
2024-10-22,-0.08349017612380161,-1.086442981005098,0.47581880789044906
2024-10-23,-2.8066190612756614,0.902844168935002,-1.7390700851453889
2024-10-24,0.6090610878756175,0.37033864853006637,-0.2911544104421071
2024-10-25,0.8047810739806316,1.0315245185971156,0.43283945366754395
2024-10-28,-0.7206275733810608,-0.16369950370327402,-1.7342627465308236
2024-10-29,0.5194819301187925,-1.2106230079025115,0.6843016321977924
2024-10-30,-1.3522137694603975,-1.2487215366656645,-0.14332589785358563
2024-10-31,-4.72224851158397,1.46128055265633,-3.517450132261324
2024-11-01,1.988545499654748,1.3367804347365064,0.5196710943587757
2024-11-04,0.4800569403939692,1.0290236289795196,-0.845422057684464
2024-11-05,2.837187193481605,2.1799761061652934,1.789746648589241
2024-11-06,4.07404647765186,0.5356812212177875,1.8536610044991741
2024-11-07,2.245732451107507,-0.07389041254568518,1.7009396157837253
2024-11-08,-0.8396072954397149,0.7112342029193863,-0.7662830926324471
