date,mean_sentiment,polarity,sentiment_volatility,minimum_sentiment,Q1_sentiment,median_sentiment,Q3_sentiment,maximum_sentiment,IQR
2024-09-29,0.044202002664888246,positive,0.020499995231123693,0.01592813855130224,0.03813718370203854,0.048126833081990436,0.05419165204484014,0.06462620594426986,0.016054468342801595
2024-09-30,0.0386880127425409,positive,0.06847362856950279,-0.08895698873400688,-7.996932864188648e-05,0.04435410536825655,0.09658639780059457,0.1276017893105745,0.09666636712923646
2024-10-03,0.07526682867238012,positive,0.18660792840947435,-0.2235726068023592,-0.016448159474879476,0.00864770845510065,0.22501813864279538,0.4118121862411499,0.24146629811767487
2024-10-04,-0.05230783826384694,negative,0.22985490562477717,-0.3512229975312948,-0.2140691503882408,0.008696034899912775,0.06934422141909595,0.2257127002812922,0.2834133718073367
2024-10-05,0.04845398413608776,positive,0.021954667466773832,0.0329296898916363,0.040691837013862024,0.04845398413608776,0.056216131258313484,0.06397827838053921,0.01552429424445146
2024-10-06,0.22638794803356754,positive,0.33351101984222103,-0.12928129143714906,0.027350888829957693,0.09160180079936979,0.4640481760725379,0.6782201659031213,0.4366972872425802
2024-10-07,0.13417118528371,positive,0.12982900065710581,-0.0012870247997343511,0.013948573308251774,0.11362957837991415,0.2254221544550266,0.37097594629526137,0.21147358114677484
2024-10-09,0.1899918126873672,positive,0.8707260199729484,-0.4257044605910778,-0.1178563239518553,0.1899918126873672,0.4978399493265897,0.8056880859658122,0.615696273278445
2024-10-10,0.024257868980988848,positive,0.01738203196184622,0.008573383092880237,0.012953440663730722,0.020267803580313912,0.03157223189757204,0.04792248567044733,0.018618791233841317
2024-10-11,0.1036598331035063,positive,0.10754621384599099,-0.03787364959716796,0.015469460112601505,0.0593754365108907,0.18784303429839203,0.2576815076172352,0.17237357418579052
2024-10-12,0.12186946631570654,positive,0.15813863124921007,0.005928862030059098,0.0317979851413518,0.0576671082526445,0.17983976845853025,0.302012428664416,0.14804178331717846
2024-10-14,0.10785783458762802,positive,0.11214029830799496,-0.006184360119700422,0.012565580942295478,0.08071526930686086,0.14908065959047523,0.31947472086176276,0.13651507864817974
2024-10-17,0.07722379085458814,positive,0.23817533293899149,-0.2553596943616867,0.0077255890757776755,0.04835657724943011,0.13285379389300944,0.7097857924368233,0.12512820481723178
2024-10-18,0.11618180292841668,positive,0.11072351733417056,0.008467750274576238,0.059428973190579555,0.11039019610658288,0.1700388292553369,0.2296874624040909,0.11060985606475734
2024-10-20,0.25163789138613885,positive,0.2231718919403581,0.04525131434295326,0.13322222108384593,0.2211931278247386,0.3548311799077317,0.4884692319907248,0.2216089588238858
2024-10-21,0.16927927485289707,positive,0.16910434354668194,-0.14983767084740102,0.06537341776248068,0.1265194362461567,0.2296765046194196,0.5098590546287596,0.16430308685693892
2024-10-24,0.21199643253762274,positive,0.1271831435745812,0.028127609163522704,0.17712671300787478,0.19298534700646994,0.30790712032467127,0.353835373185575,0.1307804073167965
2024-10-25,0.08025934043591842,positive,0.18941990335435951,-0.09757025785446166,6.38970576226994e-05,0.01652446735650301,0.07998462980953044,0.4827641198150814,0.07992073275190774
2024-10-26,0.024354184198379515,positive,0.0,0.024354184198379515,0.024354184198379515,0.024354184198379515,0.024354184198379515,0.024354184198379515,0.0
2024-10-27,0.15878503524740223,positive,0.10425726782748208,0.0850640141786076,0.12192452471300491,0.15878503524740223,0.19564554578179957,0.2325060563161969,0.07372102106879466
2024-10-28,0.14221468981866325,positive,0.19240872662218267,-0.02886296436190605,0.004781699919793751,0.08358599012717605,0.2513328205007128,0.4285507621243596,0.24655112058091908
2024-11-01,0.031444926746808245,positive,0.24803236322454222,-0.698285913977027,0.013231431425083413,0.028464247720129766,0.0335337234664941,0.4461364699527621,0.020302292041410687
2024-11-02,0.04978759608194232,positive,0.0,0.04978759608194232,0.04978759608194232,0.04978759608194232,0.04978759608194232,0.04978759608194232,0.0
2024-11-03,0.04956082323789592,positive,0.0,0.04956082323789592,0.04956082323789592,0.04956082323789592,0.04956082323789592,0.04956082323789592,0.0
2024-11-04,0.06753005728125572,positive,0.17989047423354937,-0.23507452489100392,0.0017175325486808982,0.04403111048396676,0.1359449380751699,0.40454429731965064,0.134227405526489
2024-11-05,0.054253403719514606,positive,0.03678496375910408,0.028242506399750712,0.041247955059632656,0.054253403719514606,0.06725885237939655,0.0802643010392785,0.026010897319763894
2024-11-06,0.021918900431320065,positive,0.13104974754760673,-0.17918726781085134,0.0070481315255165105,0.04001617431640625,0.05711854549385603,0.18459891863167288,0.05007041396833952
2024-11-07,0.10350827001196643,positive,0.21701293117823653,-0.0941414620220661,-0.0288797460820526,0.00255053792912511,0.23258291951715943,0.440186133608222,0.26146266559921205
2024-11-08,-0.0022077091852965042,negative,0.02698897205773,-0.04921250742319972,-0.013224046892020844,0.001517334161326289,0.005755540443165223,0.0480095595121383,0.018979587335186066
2024-11-09,-0.05744860770106314,negative,0.0484513905859115,-0.0887494420878589,-0.08535322474725543,-0.08195700740665196,-0.04179819050766525,-0.001639373608678538,0.04355503423959018
2024-11-10,0.04886452640211207,positive,0.016764347911303094,0.037010342311859123,0.0429374343569856,0.04886452640211207,0.05479161844723855,0.060718710492365026,0.011854184090252955
2024-11-11,0.03594251849837602,positive,0.13577636686704972,-0.09124958963692187,-0.06580279585160313,-0.028504784305393688,0.1794574230991304,0.1858123391866684,0.24526021895073352
2024-11-14,0.1156767341284547,positive,0.0958791943585323,0.004053441940993057,0.05354213736481032,0.093434523699712,0.14931938878754153,0.3122801849037409,0.09577725142273122
